product_id,vendor_id,market_date,customer_id,quantity,cost_to_customer_per_qty,transaction_time,customer_first_name,customer_last_name,customer_zip,product_name,product_size,product_category_id,product_qty_type,product_category_name,vendor_name,vendor_type,vendor_owner_first_name,vendor_owner_last_name,market_day,market_week,market_year,market_start_time,market_end_time,special_notes,market_season,market_min_temp,market_max_temp,market_rain_flag,market_snow_flag,booth_number,booth_price_level,booth_description,booth_type
3,7,31-08-2019,2,2,0.5,11:02:00,Manuel,Diaz,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,31-08-2019,3,4,0.5,08:47:00,Bob,Wilson,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,,,,,,,,,,,,,,,,
3,7,31-08-2019,6,,,13:37:00,Betty,Bullard,22803,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,31-08-2019,8,4,0.5,12:51:00,Norma,Valenzuela,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,31-08-2019,24,3,0.5,10:19:00,Dawn,Nale,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,04-09-2019,2,2,0.5,18:39:00,Manuel,Diaz,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,04-09-2019,7,4,,17:09:00,Jessica,,22821,Poblano Peppers - Organic,large,,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,04-09-2019,12,4,0.5,17:09:00,Jack,Wise,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,04-09-2019,20,3,0.5,17:20:00,Valerie,Loftis,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,07-09-2019,1,4,0.5,12:08:00,Jane,Connor,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,07-09-2019,1,2,0.5,12:22:00,Jane,Connor,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,07-09-2019,4,1,0.5,13:53:00,Deanna,Washington,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,07-09-2019,,1,0.5,12:46:00,Abigail,Harris,22801,Poblano Peppers - Organic,large,,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,07-09-2019,6,2,0.5,11:31:00,Betty,Bullard,22803,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,07-09-2019,6,3,0.5,11:53:00,Betty,Bullard,22803,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,,Bokashi,,,,,,,,,,,,,,,
3,,07-09-2019,10,2,0.5,13:21:00,Russell,Edwards,22803,Poblano Peppers - Organic,large,,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,07-09-2019,14,4,0.5,13:25:00,William,Lopes,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,,Bokashi,,,,,,,,,,,,,,,
3,7,07-09-2019,14,5,0.5,13:28:00,William,Lopes,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,07-09-2019,,2,0.5,09:23:00,Dawn,,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-09-2019,1,4,0.5,16:28:00,Jane,Connor,22801,Poblano Peppers - Organic,large,1,unit,,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-09-2019,2,5,0.5,17:21:00,Manuel,Diaz,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,,Bokashi,,,,,,,,,,,,,,,
3,7,11-09-2019,5,4,0.5,,Abigail,Harris,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,,,,,,,,,,,,,,,,
,7,11-09-2019,6,3,0.5,17:06:00,Betty,Bullard,22803,Poblano Peppers - Organic,large,1,unit,,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-09-2019,22,5,0.5,18:41:00,George,Rai,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,14-09-2019,12,4,0.5,11:10:00,Jack,Wise,22821,,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,14-09-2019,14,4,0.5,09:09:00,William,Lopes,22801,Poblano Peppers - Organic,large,,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,14-09-2019,17,2,0.5,12:32:00,Carlos,Diaz,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,14-09-2019,25,5,0.5,12:47:00,Bonnie,Hassan,22808,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,14-09-2019,25,3,0.5,13:22:00,Bonnie,Hassan,22808,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,,Bokashi,,,,,,,,,,,,,,,
3,7,18-09-2019,8,1,0.5,17:14:00,Norma,Valenzuela,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,,Fresh Focused,Marco,,,,,,,,,,,,,,,,
3,7,18-09-2019,9,5,0.5,17:16:00,Janet,Forbes,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,18-09-2019,17,3,0.5,,Carlos,Diaz,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,18-09-2019,18,2,,18:52:00,Jeri,Mitchell,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,,Marco,Bokashi,,,,,,,,,,,,,,,
,7,18-09-2019,18,2,0.5,18:54:00,Jeri,Mitchell,22802,Poblano Peppers - Organic,large,,,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,21-09-2019,2,3,0.5,09:24:00,Manuel,Diaz,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,,21-09-2019,5,4,0.5,12:54:00,Abigail,Harris,,Poblano Peppers - Organic,large,1,,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,,6,5,0.5,13:42:00,Betty,Bullard,22803,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,21-09-2019,13,5,0.5,10:56:00,Jeremy,Gruber,22804,,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,21-09-2019,13,1,0.5,11:05:00,Jeremy,Gruber,22804,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,25-09-2019,1,1,0.5,18:59:00,Jane,Connor,22801,,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,25-09-2019,3,2,0.5,17:39:00,Bob,Wilson,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,25-09-2019,7,3,0.5,16:36:00,Jessica,Armenta,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,25-09-2019,10,2,,,Russell,Edwards,22803,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,25-09-2019,12,5,0.5,18:19:00,,Wise,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,25-09-2019,12,4,0.5,,Jack,Wise,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,25-09-2019,15,1,0.5,16:26:00,Darrell,Messina,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,28-09-2019,3,2,0.5,13:31:00,Bob,Wilson,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,28-09-2019,7,3,0.5,13:17:00,Jessica,Armenta,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,28-09-2019,8,3,0.5,13:54:00,Norma,Valenzuela,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,28-09-2019,9,5,0.5,11:17:00,Janet,Forbes,22801,Poblano Peppers - Organic,large,1,,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,,28-09-2019,12,3,0.5,12:56:00,Jack,Wise,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
,7,28-09-2019,18,5,0.5,10:47:00,Jeri,Mitchell,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,,28-09-2019,19,8,0.5,13:32:00,,Kienzler,22804,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,28-09-2019,21,3,,09:05:00,Duane,Sipp,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,01-07-2020,1,5,0.5,18:23:00,Jane,Connor,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,01-07-2020,3,3,0.5,16:34:00,Bob,Wilson,22821,,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,01-07-2020,3,3,0.5,16:38:00,Bob,Wilson,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,01-07-2020,4,4,0.5,16:18:00,Deanna,,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,01-07-2020,4,4,0.5,,Deanna,Washington,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,01-07-2020,5,2,0.5,17:03:00,Abigail,Harris,22801,Poblano Peppers - Organic,large,,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,01-07-2020,8,1,,17:46:00,Norma,Valenzuela,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,01-07-2020,13,1,0.5,18:48:00,Jeremy,Gruber,22804,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,01-07-2020,15,2,0.5,18:34:00,Darrell,Messina,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
,7,01-07-2020,15,3,0.5,18:52:00,Darrell,Messina,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,04-07-2020,6,4,0.5,12:06:00,Betty,Bullard,22803,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,04-07-2020,7,,0.5,08:49:00,Jessica,Armenta,22821,Poblano Peppers - Organic,large,,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,04-07-2020,8,2,0.5,,Norma,Valenzuela,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,04-07-2020,9,4,0.5,11:20:00,Janet,Forbes,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,04-07-2020,10,3,0.5,13:12:00,Russell,Edwards,22803,Poblano Peppers - Organic,large,,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,04-07-2020,19,4,0.5,13:38:00,Iva,Kienzler,22804,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,,04-07-2020,26,3,0.5,12:09:00,Tracie,Goehring,22821,Poblano Peppers - Organic,large,,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,04-07-2020,26,4,0.5,12:47:00,Tracie,Goehring,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,08-07-2020,3,4,0.5,18:52:00,Bob,Wilson,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,,,Bokashi,,,,,,,,,,,,,,,
3,7,08-07-2020,4,4,0.5,17:11:00,Deanna,Washington,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,08-07-2020,5,3,0.5,18:54:00,Abigail,Harris,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,08-07-2020,5,1,0.5,18:55:00,Abigail,Harris,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,08-07-2020,10,2,0.5,18:42:00,Russell,Edwards,22803,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-07-2020,1,5,0.5,,Jane,Connor,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-07-2020,2,3,0.5,13:49:00,Manuel,Diaz,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-07-2020,2,2,,13:59:00,Manuel,Diaz,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-07-2020,5,3,0.5,10:21:00,Abigail,Harris,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-07-2020,10,2,0.5,11:35:00,Russell,Edwards,22803,,large,1,,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-07-2020,14,3,0.5,13:52:00,William,Lopes,22801,,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-07-2020,14,3,0.5,,William,Lopes,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-07-2020,19,4,0.5,13:45:00,Iva,Kienzler,22804,Poblano Peppers - Organic,,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-07-2020,19,2,0.5,13:53:00,Iva,Kienzler,22804,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-07-2020,26,2,0.5,12:44:00,Tracie,Goehring,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,11-07-2020,,2,0.5,13:28:00,Tracie,Goehring,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,,,,,,,,,,,,,,,,
3,7,15-07-2020,4,2,0.5,16:09:00,Deanna,Washington,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,15-07-2020,4,5,0.5,16:47:00,Deanna,Washington,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,15-07-2020,8,2,0.5,18:10:00,Norma,Valenzuela,22821,Poblano Peppers - Organic,,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,15-07-2020,15,5,0.5,,Darrell,Messina,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,,15,4,0.5,17:24:00,Darrell,Messina,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,15-07-2020,19,3,0.5,17:06:00,Iva,Kienzler,22804,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,,Bokashi,,,,,,,,,,,,,,,
3,7,15-07-2020,19,2,0.5,17:41:00,Iva,Kienzler,22804,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,15-07-2020,20,3,0.5,18:02:00,Valerie,Loftis,22802,,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,18-07-2020,1,1,0.5,10:52:00,Jane,Connor,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,18-07-2020,1,3,0.5,11:26:00,Jane,,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,,3,2,0.5,13:30:00,Bob,Wilson,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,18-07-2020,5,4,0.5,11:05:00,Abigail,Harris,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,18-07-2020,5,5,,11:15:00,Abigail,Harris,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,18-07-2020,6,,0.5,10:01:00,Betty,Bullard,22803,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,,,,,,,,,,,,,,,,
3,7,18-07-2020,8,2,0.5,11:59:00,Norma,Valenzuela,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,18-07-2020,20,3,0.5,12:09:00,Valerie,Loftis,,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,18-07-2020,,5,0.5,12:37:00,Valerie,Loftis,,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,22-07-2020,2,2,0.5,18:29:00,,Diaz,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,22-07-2020,3,3,0.5,17:16:00,Bob,Wilson,22821,Poblano Peppers - Organic,large,,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,22-07-2020,10,2,0.5,17:47:00,Russell,Edwards,22803,Poblano Peppers - Organic,large,1,,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,22-07-2020,,3,0.5,17:33:00,,Messina,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,22-07-2020,18,4,0.5,17:34:00,Jeri,Mitchell,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,25-07-2020,3,2,0.5,13:34:00,Bob,Wilson,22821,Poblano Peppers - Organic,,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,,Bokashi,,,,,,,,,,,,,,,
3,7,25-07-2020,7,,0.5,09:21:00,Jessica,Armenta,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,25-07-2020,10,3,0.5,11:32:00,Russell,Edwards,22803,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,25-07-2020,14,5,0.5,11:07:00,William,Lopes,,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,25-07-2020,17,5,0.5,11:16:00,Carlos,Diaz,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,25-07-2020,17,1,0.5,11:57:00,Carlos,Diaz,22802,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,25-07-2020,21,4,0.5,10:23:00,Duane,Sipp,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,29-07-2020,2,3,0.5,18:56:00,Manuel,Diaz,22821,Poblano Peppers - Organic,large,1,,,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,,29-07-2020,3,4,0.5,18:30:00,Bob,Wilson,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,,29-07-2020,5,2,,18:17:00,Abigail,Harris,22801,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,29-07-2020,,2,0.5,17:05:00,Betty,Bullard,22803,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,29-07-2020,7,4,0.5,18:19:00,Jessica,Armenta,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,29-07-2020,7,4,0.5,18:32:00,Jessica,Armenta,22821,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
3,7,29-07-2020,11,1,0.5,17:23:00,Richard,Paulson,22803,Poblano Peppers - Organic,large,1,unit,Fresh Fruits & Vegetables,Marco's Peppers,Fresh Focused,Marco,Bokashi,,,,,,,,,,,,,,,
